concept_path	concept_cd	name_char	concept_blob	update_date	download_date	import_date	sourcesystem_cd	upload_id
\FHIR\PlanDefinition\contributor\contact\telecom\period\	FHIR:PlanDefinition.contributor.contact.telecom.period	FHIR PlanDefinition contributor contact telecom period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\copyright\	FHIR:PlanDefinition.copyright	FHIR PlanDefinition copyright		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\date\	FHIR:PlanDefinition.date	FHIR PlanDefinition date		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\description\	FHIR:PlanDefinition.description	FHIR PlanDefinition description		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\effectivePeriod\	FHIR:PlanDefinition.effectivePeriod	FHIR PlanDefinition effectivePeriod		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\experimental\	FHIR:PlanDefinition.experimental	FHIR PlanDefinition experimental		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\	FHIR:PlanDefinition.goal	FHIR PlanDefinition goal		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\addresses\	FHIR:PlanDefinition.goal.addresses	FHIR PlanDefinition goal addresses		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\addresses\coding\	FHIR:PlanDefinition.goal.addresses.coding	FHIR PlanDefinition goal addresses coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\category\	FHIR:PlanDefinition.goal.category	FHIR PlanDefinition goal category		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\category\coding\	FHIR:PlanDefinition.goal.category.coding	FHIR PlanDefinition goal category coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\description\	FHIR:PlanDefinition.goal.description	FHIR PlanDefinition goal description		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\description\coding\	FHIR:PlanDefinition.goal.description.coding	FHIR PlanDefinition goal description coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\documentation\	FHIR:PlanDefinition.goal.documentation	FHIR PlanDefinition goal documentation		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\documentation\document\	FHIR:PlanDefinition.goal.documentation.document	FHIR PlanDefinition goal documentation document		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\priority\	FHIR:PlanDefinition.goal.priority	FHIR PlanDefinition goal priority		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\priority\coding\	FHIR:PlanDefinition.goal.priority.coding	FHIR PlanDefinition goal priority coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\start\	FHIR:PlanDefinition.goal.start	FHIR PlanDefinition goal start		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\start\coding\	FHIR:PlanDefinition.goal.start.coding	FHIR PlanDefinition goal start coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\	FHIR:PlanDefinition.goal.target	FHIR PlanDefinition goal target		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\detailCodeableConcept\	FHIR:PlanDefinition.goal.target.detailCodeableConcept	FHIR PlanDefinition goal target detailCodeableConcept		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\detailCodeableConcept\coding\	FHIR:PlanDefinition.goal.target.detailCodeableConcept.coding	FHIR PlanDefinition goal target detailCodeableConcept coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\detailQuantity\	FHIR:PlanDefinition.goal.target.detailQuantity	FHIR PlanDefinition goal target detailQuantity		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\detailRange\	FHIR:PlanDefinition.goal.target.detailRange	FHIR PlanDefinition goal target detailRange		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\detailRange\high\	FHIR:PlanDefinition.goal.target.detailRange.high	FHIR PlanDefinition goal target detailRange high		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\detailRange\low\	FHIR:PlanDefinition.goal.target.detailRange.low	FHIR PlanDefinition goal target detailRange low		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\due\	FHIR:PlanDefinition.goal.target.due	FHIR PlanDefinition goal target due		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\measure\	FHIR:PlanDefinition.goal.target.measure	FHIR PlanDefinition goal target measure		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\goal\target\measure\coding\	FHIR:PlanDefinition.goal.target.measure.coding	FHIR PlanDefinition goal target measure coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\identifier\	FHIR:PlanDefinition.identifier	FHIR PlanDefinition identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\identifier\period\	FHIR:PlanDefinition.identifier.period	FHIR PlanDefinition identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\identifier\type\	FHIR:PlanDefinition.identifier.type	FHIR PlanDefinition identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\identifier\type\coding\	FHIR:PlanDefinition.identifier.type.coding	FHIR PlanDefinition identifier type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\jurisdiction\	FHIR:PlanDefinition.jurisdiction	FHIR PlanDefinition jurisdiction		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\jurisdiction\coding\	FHIR:PlanDefinition.jurisdiction.coding	FHIR PlanDefinition jurisdiction coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\lastReviewDate\	FHIR:PlanDefinition.lastReviewDate	FHIR PlanDefinition lastReviewDate		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\library\	FHIR:PlanDefinition.library	FHIR PlanDefinition library		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\name\	FHIR:PlanDefinition.name	FHIR PlanDefinition name		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\publisher\	FHIR:PlanDefinition.publisher	FHIR PlanDefinition publisher		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\purpose\	FHIR:PlanDefinition.purpose	FHIR PlanDefinition purpose		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\relatedArtifact\	FHIR:PlanDefinition.relatedArtifact	FHIR PlanDefinition relatedArtifact		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\relatedArtifact\document\	FHIR:PlanDefinition.relatedArtifact.document	FHIR PlanDefinition relatedArtifact document		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\status\	FHIR:PlanDefinition.status	FHIR PlanDefinition status		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\title\	FHIR:PlanDefinition.title	FHIR PlanDefinition title		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\topic\	FHIR:PlanDefinition.topic	FHIR PlanDefinition topic		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\topic\coding\	FHIR:PlanDefinition.topic.coding	FHIR PlanDefinition topic coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\type\	FHIR:PlanDefinition.type	FHIR PlanDefinition type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\type\coding\	FHIR:PlanDefinition.type.coding	FHIR PlanDefinition type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\url\	FHIR:PlanDefinition.url	FHIR PlanDefinition url		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\usage\	FHIR:PlanDefinition.usage	FHIR PlanDefinition usage		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\useContext\	FHIR:PlanDefinition.useContext	FHIR PlanDefinition useContext		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\useContext\code\	FHIR:PlanDefinition.useContext.code	FHIR PlanDefinition useContext code		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\useContext\valueCodeableConcept\	FHIR:PlanDefinition.useContext.valueCodeableConcept	FHIR PlanDefinition useContext valueCodeableConcept		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\useContext\valueCodeableConcept\coding\	FHIR:PlanDefinition.useContext.valueCodeableConcept.coding	FHIR PlanDefinition useContext valueCodeableConcept coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\useContext\valueQuantity\	FHIR:PlanDefinition.useContext.valueQuantity	FHIR PlanDefinition useContext valueQuantity		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\useContext\valueRange\	FHIR:PlanDefinition.useContext.valueRange	FHIR PlanDefinition useContext valueRange		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\useContext\valueRange\high\	FHIR:PlanDefinition.useContext.valueRange.high	FHIR PlanDefinition useContext valueRange high		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\useContext\valueRange\low\	FHIR:PlanDefinition.useContext.valueRange.low	FHIR PlanDefinition useContext valueRange low		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PlanDefinition\version\	FHIR:PlanDefinition.version	FHIR PlanDefinition version		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\	FHIR:PractitionerRole	FHIR PractitionerRole		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\active\	FHIR:PractitionerRole.active	FHIR PractitionerRole active		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\availabilityExceptions\	FHIR:PractitionerRole.availabilityExceptions	FHIR PractitionerRole availabilityExceptions		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\availableTime\	FHIR:PractitionerRole.availableTime	FHIR PractitionerRole availableTime		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\code\	FHIR:PractitionerRole.code	FHIR PractitionerRole code		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\code\coding\	FHIR:PractitionerRole.code.coding	FHIR PractitionerRole code coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\endpoint\	FHIR:PractitionerRole.endpoint	FHIR PractitionerRole endpoint		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\healthcareService\	FHIR:PractitionerRole.healthcareService	FHIR PractitionerRole healthcareService		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\identifier\	FHIR:PractitionerRole.identifier	FHIR PractitionerRole identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\identifier\period\	FHIR:PractitionerRole.identifier.period	FHIR PractitionerRole identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\identifier\type\	FHIR:PractitionerRole.identifier.type	FHIR PractitionerRole identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\identifier\type\coding\	FHIR:PractitionerRole.identifier.type.coding	FHIR PractitionerRole identifier type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\location\	FHIR:PractitionerRole.location	FHIR PractitionerRole location		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\notAvailable\	FHIR:PractitionerRole.notAvailable	FHIR PractitionerRole notAvailable		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\notAvailable\during\	FHIR:PractitionerRole.notAvailable.during	FHIR PractitionerRole notAvailable during		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\organization\	FHIR:PractitionerRole.organization	FHIR PractitionerRole organization		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\period\	FHIR:PractitionerRole.period	FHIR PractitionerRole period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\practitioner\	FHIR:PractitionerRole.practitioner	FHIR PractitionerRole practitioner		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\specialty\	FHIR:PractitionerRole.specialty	FHIR PractitionerRole specialty		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\specialty\coding\	FHIR:PractitionerRole.specialty.coding	FHIR PractitionerRole specialty coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\telecom\	FHIR:PractitionerRole.telecom	FHIR PractitionerRole telecom		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\PractitionerRole\telecom\period\	FHIR:PractitionerRole.telecom.period	FHIR PractitionerRole telecom period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\	FHIR:Practitioner	FHIR Practitioner		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\active\	FHIR:Practitioner.active	FHIR Practitioner active		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\address\	FHIR:Practitioner.address	FHIR Practitioner address		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\address\period\	FHIR:Practitioner.address.period	FHIR Practitioner address period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\birthDate\	FHIR:Practitioner.birthDate	FHIR Practitioner birthDate		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\communication\	FHIR:Practitioner.communication	FHIR Practitioner communication		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\communication\coding\	FHIR:Practitioner.communication.coding	FHIR Practitioner communication coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\gender\	FHIR:Practitioner.gender	FHIR Practitioner gender		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\identifier\	FHIR:Practitioner.identifier	FHIR Practitioner identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\identifier\period\	FHIR:Practitioner.identifier.period	FHIR Practitioner identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Practitioner\identifier\type\	FHIR:Practitioner.identifier.type	FHIR Practitioner identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
